Id,CustomerId,Dauer,Transaktionsvolumen,Vertriebsweg,Reklamation,Kreditrating,Geschlecht,Alter,Versicherungstyp,Versicherungssumme,Gehalt,Wechsel
4961,15632521,lang,mittel,digital,vorgefallen,689,Male,45.0,0,13017082,15085638,kein Wechsel
8192,15587712,kurz,gering,digital,vorgefallen,589,Male,36.0,8,11443547,2695572,kein Wechsel
7375,15638871,kurz,mittel,digital,nicht vorgefallen,639,Male,77.0,6,8092602,5582925,kein Wechsel
9750,15591985,kurz,gering,digital,nicht vorgefallen,708,Female,51.0,8,7075418,9292004,Wechsel
8755,15697510,durchschnittlich,gering,digital,vorgefallen,707,Female,52.0,7,0,10968882,Wechsel
9637,15803654,kurz,gering,digital,nicht vorgefallen,790,Female,31.0,2,15129016,17243712,kein Wechsel
4735,15650086,kurz,mittel,digital,vorgefallen,725,Male,43.0,2,1658960,13079552,kein Wechsel
2529,15621653,kurz,gering,digital,nicht vorgefallen,716,Female,29.0,10,8794639,18253174,kein Wechsel
8344,15712813,lang,hoch,analog,nicht vorgefallen,520,Male,43.0,3,15080517,2533303,Wechsel
1505,15798975,lang,gering,analog,vorgefallen,606,Male,48.0,4,13240356,3609191,Wechsel
6289,15773276,durchschnittlich,gering,digital,vorgefallen,633,Male,63.0,4,1145526,7385628,Wechsel
9413,15737732,kurz,mittel,digital,vorgefallen,751,Female,44.0,10,0,17063449,kein Wechsel
9968,15733491,lang,mittel,analog,vorgefallen,512,Female,40.0,8,15353757,2310113,kein Wechsel
62,15702014,durchschnittlich,mittel,analog,vorgefallen,555,Male,33.0,1,5608469,17879813,kein Wechsel
1072,15625698,durchschnittlich,mittel,analog,nicht vorgefallen,624,Female,23.0,6,0,19666851,kein Wechsel
9957,15672237,kurz,gering,digital,vorgefallen,633,Male,25.0,1,0,10059898,kein Wechsel
6099,15743498,lang,gering,digital,vorgefallen,532,Male,52.0,9,13775576,16319199,Wechsel
8351,15650751,kurz,mittel,digital,nicht vorgefallen,585,Female,30.0,6,0,13775769,kein Wechsel
736,15794278,durchschnittlich,gering,digital,nicht vorgefallen,816,Male,67.0,6,15185898,7281431,kein Wechsel
1959,15780514,kurz,gering,digital,vorgefallen,707,Male,33.0,8,13667852,5429062,kein Wechsel
1876,15664754,lang,sehr hoch,analog,nicht vorgefallen,640,Male,39.0,9,13160728,698143,Wechsel
2879,15669411,lang,gering,digital,vorgefallen,750,Female,52.0,6,10746756,12623318,Wechsel
1729,15643824,kurz,mittel,analog,nicht vorgefallen,637,Male,33.0,0,13225599,7458841,kein Wechsel
8915,15804962,kurz,gering,digital,nicht vorgefallen,606,Male,36.0,1,15565546,19238751,kein Wechsel
7412,15631693,kurz,mittel,digital,nicht vorgefallen,697,Male,36.0,7,0,7476032,kein Wechsel
7706,15742369,durchschnittlich,mittel,digital,nicht vorgefallen,667,Male,31.0,5,0,2034669,kein Wechsel
9341,15702061,kurz,mittel,digital,nicht vorgefallen,654,Male,29.0,7,0,14918415,kein Wechsel
6888,15727539,kurz,mittel,digital,vorgefallen,618,Female,31.0,4,0,2917604,kein Wechsel
1782,15642002,kurz,mittel,analog,vorgefallen,554,Female,35.0,6,11770718,9527715,Wechsel
5263,15745030,lang,mittel,digital,vorgefallen,809,Male,41.0,1,7970625,16567501,kein Wechsel
9631,15566139,kurz,gering,digital,vorgefallen,526,Female,37.0,5,5357318,6283097,kein Wechsel
9858,15619514,lang,gering,digital,vorgefallen,507,Male,40.0,3,12010543,9207501,Wechsel
219,15774854,kurz,gering,digital,nicht vorgefallen,592,Male,54.0,8,0,2873771,Wechsel
3522,15645045,kurz,mittel,digital,nicht vorgefallen,659,Female,38.0,9,0,13280918,kein Wechsel
3399,15633352,kurz,gering,digital,vorgefallen,628,Female,31.0,6,17544375,11316717,Wechsel
6138,15717984,kurz,gering,digital,vorgefallen,477,Male,47.0,9,14490058,6131537,Wechsel
7837,15678497,durchschnittlich,gering,digital,vorgefallen,850,Male,48.0,2,0,1694253,Wechsel
8880,15603764,kurz,gering,digital,nicht vorgefallen,560,Male,49.0,4,0,1000751,Wechsel
215,15723488,lang,gering,analog,nicht vorgefallen,668,Male,47.0,7,10685421,15795902,Wechsel
8117,15639117,durchschnittlich,gering,digital,vorgefallen,624,Female,34.0,6,0,58259,Wechsel
7696,15679453,lang,gering,digital,nicht vorgefallen,614,Female,39.0,8,12599722,12804934,Wechsel
6686,15641285,durchschnittlich,gering,analog,nicht vorgefallen,621,Male,50.0,3,16308579,13104836,Wechsel
8958,15710726,kurz,mittel,analog,nicht vorgefallen,573,Male,52.0,8,0,17822904,kein Wechsel
2978,15595917,kurz,gering,analog,nicht vorgefallen,580,Female,35.0,1,10209733,16828585,kein Wechsel
6093,15742126,lang,mittel,digital,nicht vorgefallen,712,Male,38.0,7,13276766,5911577,kein Wechsel
362,15706365,kurz,gering,digital,nicht vorgefallen,648,Female,50.0,9,10253557,18954319,Wechsel
1557,15706815,lang,gering,digital,nicht vorgefallen,515,Male,37.0,2,9043292,18836604,kein Wechsel
2434,15613189,kurz,gering,digital,vorgefallen,774,Female,52.0,2,5658093,11326628,Wechsel
4879,15777045,durchschnittlich,gering,digital,vorgefallen,783,Female,44.0,3,8181171,16421353,Wechsel
4732,15653937,lang,gering,digital,vorgefallen,638,Female,53.0,1,12391667,1665768,Wechsel
6589,15673790,lang,mittel,analog,nicht vorgefallen,498,Male,45.0,7,10920074,16599044,kein Wechsel
3955,15695168,kurz,mittel,digital,vorgefallen,625,Male,39.0,2,0,10040305,kein Wechsel
399,15646372,kurz,gering,digital,vorgefallen,616,Female,66.0,1,13584241,18384051,Wechsel
5156,15675256,durchschnittlich,gering,analog,nicht vorgefallen,555,Male,33.0,5,1273434,1217893,kein Wechsel
8934,15630641,kurz,gering,digital,nicht vorgefallen,846,Female,37.0,6,12710397,4151644,kein Wechsel
3246,15579212,kurz,gering,digital,vorgefallen,638,Male,57.0,6,0,3367648,Wechsel
4217,15583840,lang,gering,digital,nicht vorgefallen,587,Male,35.0,5,12186361,2348169,Wechsel
3213,15594762,durchschnittlich,gering,digital,nicht vorgefallen,827,Male,46.0,1,18327632,1346027,kein Wechsel
4232,15632977,kurz,mittel,analog,vorgefallen,745,Male,47.0,5,0,14578971,kein Wechsel
9203,15774401,durchschnittlich,mittel,analog,vorgefallen,773,Male,51.0,4,0,12358783,Wechsel
1391,15787835,lang,mittel,digital,nicht vorgefallen,775,Female,38.0,4,12521265,1579588,kein Wechsel
1994,15666055,kurz,gering,digital,vorgefallen,705,Female,49.0,7,0,634052,Wechsel
9921,15643575,lang,gering,analog,vorgefallen,757,Male,36.0,1,6534971,6453964,kein Wechsel
6553,15607526,lang,gering,digital,vorgefallen,638,Male,50.0,1,10264548,16835998,Wechsel
8242,15790455,kurz,gering,analog,nicht vorgefallen,478,Female,50.0,2,0,9333264,Wechsel
6433,15574369,durchschnittlich,gering,digital,nicht vorgefallen,415,Male,53.0,5,16725944,2235725,kein Wechsel
5314,15788068,lang,hoch,digital,vorgefallen,743,Male,45.0,10,14467719,2251244,Wechsel
4297,15778149,durchschnittlich,mittel,digital,vorgefallen,538,Male,68.0,9,0,1104405,Wechsel
6822,15605264,lang,mittel,digital,nicht vorgefallen,669,Male,47.0,0,6372378,18192825,kein Wechsel
3104,15654230,lang,gering,digital,vorgefallen,526,Male,31.0,5,14553721,13240464,kein Wechsel
2844,15757521,kurz,gering,analog,nicht vorgefallen,606,Male,35.0,2,13216426,16481559,kein Wechsel
851,15794048,lang,mittel,analog,vorgefallen,667,Female,48.0,1,9713392,11331677,Wechsel
6776,15800583,durchschnittlich,gering,analog,vorgefallen,621,Female,43.0,8,0,1028066,kein Wechsel
2942,15715541,kurz,gering,digital,nicht vorgefallen,850,Female,42.0,9,11331111,19819375,kein Wechsel
8408,15583736,lang,mittel,digital,vorgefallen,829,Male,36.0,4,8179574,9010694,kein Wechsel
7642,15654760,kurz,gering,digital,nicht vorgefallen,811,Male,40.0,1,10151489,1217650,kein Wechsel
5202,15713354,lang,gering,digital,vorgefallen,597,Female,22.0,6,10152861,705290,Wechsel
7506,15700300,lang,gering,analog,nicht vorgefallen,674,Female,44.0,4,13159385,17134502,Wechsel
8556,15575445,durchschnittlich,gering,analog,vorgefallen,629,Male,41.0,10,15014851,693627,kein Wechsel
4586,15664895,kurz,mittel,digital,nicht vorgefallen,602,Female,25.0,0,0,10127417,kein Wechsel
4198,15565706,durchschnittlich,gering,digital,nicht vorgefallen,612,Male,35.0,1,0,8325626,Wechsel
9656,15603221,lang,gering,analog,nicht vorgefallen,696,Male,32.0,4,8442162,5231471,kein Wechsel
5350,15647965,kurz,mittel,digital,nicht vorgefallen,477,Female,57.0,9,11402364,7116717,Wechsel
9677,15566531,lang,gering,analog,nicht vorgefallen,724,Male,33.0,4,8804688,18694249,Wechsel
416,15720559,lang,gering,analog,vorgefallen,487,Female,61.0,5,11036803,1138445,Wechsel
1666,15579706,kurz,gering,digital,vorgefallen,611,Female,46.0,5,0,7767714,Wechsel
9215,15624180,lang,sehr hoch,digital,nicht vorgefallen,584,Female,37.0,10,1341718,7092711,Wechsel
1932,15586993,durchschnittlich,mittel,digital,nicht vorgefallen,655,Female,56.0,5,0,417827,kein Wechsel
9842,15746704,durchschnittlich,mittel,digital,nicht vorgefallen,638,Male,30.0,9,13680853,10664297,kein Wechsel
8683,15599329,kurz,sehr hoch,analog,nicht vorgefallen,697,Female,49.0,7,19523829,13108356,Wechsel
3184,15631070,lang,gering,digital,nicht vorgefallen,667,Male,55.0,9,15439343,13767496,Wechsel
1750,15569410,lang,mittel,digital,nicht vorgefallen,601,Female,33.0,7,11443018,15301213,kein Wechsel
2628,15775891,lang,gering,digital,nicht vorgefallen,634,Male,48.0,2,10724769,10371205,Wechsel
9581,15709256,kurz,mittel,digital,nicht vorgefallen,850,Female,28.0,9,0,16486467,kein Wechsel
8178,15809654,kurz,mittel,digital,nicht vorgefallen,707,Female,46.0,7,12747673,14601155,kein Wechsel
2231,15795954,kurz,gering,digital,vorgefallen,746,Male,35.0,2,17227401,2237497,kein Wechsel
8680,15782939,kurz,gering,digital,vorgefallen,747,Male,42.0,4,8021436,11524196,Wechsel
8435,15605072,kurz,gering,digital,nicht vorgefallen,638,Female,43.0,3,14586098,14276351,Wechsel
7804,15693893,lang,gering,analog,nicht vorgefallen,684,Male,59.0,9,12247109,1580707,kein Wechsel
1379,15571752,lang,gering,digital,nicht vorgefallen,668,Female,32.0,10,9204187,435959,kein Wechsel
3736,15607748,lang,mittel,digital,nicht vorgefallen,498,Male,37.0,8,10843288,1486505,kein Wechsel
931,15700476,lang,mittel,digital,nicht vorgefallen,564,Male,41.0,9,10352275,3433821,kein Wechsel
7116,15788776,lang,hoch,digital,vorgefallen,588,Male,49.0,6,13262376,3629294,Wechsel
9173,15653572,durchschnittlich,gering,analog,nicht vorgefallen,673,Male,43.0,8,12713296,600927,Wechsel
5142,15778526,durchschnittlich,mittel,analog,vorgefallen,719,Female,48.0,5,0,7856366,kein Wechsel
8328,15687171,durchschnittlich,gering,digital,vorgefallen,638,Male,34.0,5,14667977,10217986,kein Wechsel
7016,15790254,durchschnittlich,gering,digital,nicht vorgefallen,741,Male,50.0,1,7873761,1301896,kein Wechsel
8935,15585066,kurz,gering,analog,nicht vorgefallen,660,Female,43.0,1,0,1120261,Wechsel
5507,15575759,durchschnittlich,gering,digital,vorgefallen,583,Female,40.0,3,5442837,10963878,Wechsel
2315,15700353,kurz,mittel,digital,vorgefallen,662,Female,37.0,6,0,5122917,kein Wechsel
5913,15639530,durchschnittlich,gering,digital,nicht vorgefallen,679,Male,42.0,2,0,16829427,kein Wechsel
8402,15766683,lang,gering,analog,vorgefallen,549,Male,36.0,6,13942237,8398339,Wechsel
9354,15791501,kurz,mittel,digital,nicht vorgefallen,590,Male,43.0,8,0,14362831,kein Wechsel
7152,15737998,kurz,gering,analog,vorgefallen,529,Male,46.0,8,0,12651194,Wechsel
3380,15601184,durchschnittlich,mittel,digital,vorgefallen,604,Female,26.0,3,0,15524862,kein Wechsel
644,15698786,kurz,gering,digital,vorgefallen,819,Female,39.0,9,13310292,2704646,Wechsel
7182,15573520,lang,mittel,analog,nicht vorgefallen,692,Male,49.0,6,11054043,10747299,kein Wechsel
5903,15677317,kurz,gering,digital,nicht vorgefallen,570,Female,29.0,4,15304003,13136357,Wechsel
8753,15720110,kurz,gering,digital,nicht vorgefallen,795,Male,32.0,2,11726521,19831723,kein Wechsel
6423,15600720,durchschnittlich,gering,digital,vorgefallen,652,Male,41.0,8,11514468,18890543,kein Wechsel
6424,15782608,kurz,mittel,analog,vorgefallen,743,Male,43.0,5,0,11307919,Wechsel
4193,15802362,durchschnittlich,mittel,analog,nicht vorgefallen,550,Male,45.0,0,0,7039971,kein Wechsel
5565,15636541,lang,gering,analog,nicht vorgefallen,683,Male,35.0,5,14496197,2679673,kein Wechsel
1546,15727944,lang,gering,digital,nicht vorgefallen,701,Female,48.0,1,9207268,13399236,Wechsel
4076,15676404,kurz,gering,digital,vorgefallen,672,Female,50.0,1,0,1210682,Wechsel
566,15651674,durchschnittlich,gering,analog,vorgefallen,438,Female,54.0,2,0,19176307,Wechsel
1447,15697311,durchschnittlich,gering,digital,nicht vorgefallen,697,Male,56.0,5,11080203,5023031,Wechsel
9428,15752984,kurz,mittel,digital,nicht vorgefallen,737,Female,70.0,9,8754289,4257686,kein Wechsel
4545,15667476,lang,gering,analog,vorgefallen,477,Female,36.0,3,11770086,740420,kein Wechsel
2168,15805260,lang,gering,digital,vorgefallen,705,Female,56.0,2,14324967,8842841,Wechsel
5126,15655298,durchschnittlich,mittel,analog,nicht vorgefallen,654,Female,54.0,5,0,4713906,kein Wechsel
4738,15644361,kurz,gering,analog,vorgefallen,702,Female,40.0,1,10354924,971252,Wechsel
9316,15766355,lang,hoch,digital,vorgefallen,550,Male,49.0,0,10880696,6144692,Wechsel
9835,15616172,kurz,mittel,digital,vorgefallen,838,Male,31.0,2,0,822296,kein Wechsel
4968,15572158,durchschnittlich,gering,analog,vorgefallen,604,Male,41.0,3,0,1181984,kein Wechsel
4454,15641312,kurz,gering,digital,nicht vorgefallen,615,Male,36.0,6,0,270118,Wechsel
5537,15735346,lang,gering,digital,nicht vorgefallen,527,Female,41.0,10,13673324,5758929,kein Wechsel
3533,15808557,kurz,gering,analog,nicht vorgefallen,695,Female,42.0,5,0,7217213,Wechsel
2672,15630920,kurz,mittel,analog,vorgefallen,724,Male,34.0,2,15448574,7856064,kein Wechsel
9138,15771668,kurz,gering,analog,vorgefallen,578,Male,59.0,10,18596664,944542,Wechsel
7295,15696361,lang,gering,analog,nicht vorgefallen,648,Male,31.0,7,12568151,12998093,kein Wechsel
8126,15602647,lang,gering,digital,nicht vorgefallen,729,Male,39.0,6,12741585,1849772,Wechsel
5476,15723864,durchschnittlich,mittel,digital,vorgefallen,828,Male,47.0,1,10987682,8361145,Wechsel
6342,15704340,kurz,gering,digital,vorgefallen,581,Female,37.0,10,10425503,8660937,kein Wechsel
2585,15612030,kurz,mittel,digital,nicht vorgefallen,724,Male,28.0,9,0,1002402,kein Wechsel
1828,15792649,durchschnittlich,mittel,analog,vorgefallen,547,Female,31.0,9,0,9929422,kein Wechsel
3128,15794253,durchschnittlich,mittel,analog,nicht vorgefallen,832,Female,34.0,6,13819013,1465112,kein Wechsel
2113,15686255,lang,gering,analog,vorgefallen,738,Male,35.0,6,10174484,8518544,Wechsel
3547,15641359,durchschnittlich,mittel,analog,vorgefallen,662,Female,35.0,6,0,24239,Wechsel
7142,15654859,durchschnittlich,mittel,digital,vorgefallen,612,Female,63.0,2,13162917,12210958,Wechsel
4966,15682070,kurz,mittel,digital,nicht vorgefallen,611,Male,64.0,9,0,5327715,kein Wechsel
5858,15757867,kurz,gering,digital,vorgefallen,570,Female,30.0,10,17617352,9704532,Wechsel
5428,15623082,kurz,mittel,digital,vorgefallen,507,Female,35.0,2,0,9763393,kein Wechsel
5481,15606397,lang,gering,analog,nicht vorgefallen,577,Female,44.0,1,15208615,447195,Wechsel
2824,15667938,kurz,mittel,digital,nicht vorgefallen,628,Male,32.0,9,14913631,1640211,kein Wechsel
316,15662736,kurz,gering,digital,vorgefallen,559,Male,49.0,2,14706978,12054083,Wechsel
2473,15679249,lang,gering,digital,vorgefallen,351,Female,57.0,4,16314646,16962169,Wechsel
961,15582797,durchschnittlich,gering,digital,vorgefallen,685,Male,35.0,4,13794851,11363964,kein Wechsel
6518,15795275,durchschnittlich,mittel,analog,vorgefallen,521,Female,49.0,4,8294025,6241301,Wechsel
6813,15568088,lang,gering,digital,vorgefallen,481,Male,44.0,3,16371452,9612372,kein Wechsel
3797,15669887,kurz,gering,digital,nicht vorgefallen,839,Female,51.0,3,0,6910123,Wechsel
9867,15620936,kurz,mittel,digital,nicht vorgefallen,787,Male,32.0,4,0,1323893,kein Wechsel
8563,15728838,kurz,gering,digital,vorgefallen,578,Male,45.0,1,14860091,14339714,Wechsel
960,15686164,lang,gering,digital,nicht vorgefallen,850,Female,31.0,1,1088224,13217331,kein Wechsel
9151,15747974,kurz,mittel,digital,vorgefallen,614,Male,49.0,1,0,19244054,kein Wechsel
2951,15671655,lang,mittel,digital,nicht vorgefallen,763,Male,31.0,7,1439663,14026296,Wechsel
151,15759618,kurz,gering,digital,vorgefallen,535,Female,48.0,9,0,14989279,Wechsel
5357,15691396,lang,mittel,digital,nicht vorgefallen,405,Male,31.0,5,13329967,7295014,kein Wechsel
6313,15812482,kurz,gering,digital,vorgefallen,575,Male,27.0,3,13930168,9984398,kein Wechsel
2789,15747503,durchschnittlich,gering,digital,vorgefallen,705,Male,44.0,0,18455212,688603,Wechsel
228,15637753,lang,gering,digital,vorgefallen,751,Male,50.0,2,9688839,7720625,Wechsel
2880,15789425,lang,mittel,digital,vorgefallen,694,Female,37.0,8,9821804,18235446,Wechsel
2181,15738605,lang,gering,digital,nicht vorgefallen,634,Female,46.0,5,12364236,4972516,Wechsel
1165,15723907,lang,mittel,analog,vorgefallen,712,Female,49.0,5,15477642,19625768,kein Wechsel
7931,15751227,kurz,gering,analog,vorgefallen,807,Male,47.0,1,9512059,1278751,kein Wechsel
9765,15777067,kurz,gering,analog,nicht vorgefallen,445,Male,64.0,2,13677067,4367806,kein Wechsel
7105,15597536,durchschnittlich,gering,analog,vorgefallen,576,Male,45.0,5,13361801,13524487,kein Wechsel
2285,15783615,lang,sehr hoch,digital,nicht vorgefallen,630,Male,50.0,3,12937091,4777534,Wechsel
9499,15700813,lang,mittel,digital,vorgefallen,522,Female,25.0,5,9404992,1032690,kein Wechsel
6797,15811978,lang,gering,digital,nicht vorgefallen,693,Male,46.0,2,10476341,6236833,kein Wechsel
8733,15714241,durchschnittlich,gering,analog,vorgefallen,749,Male,42.0,9,22226763,10110885,Wechsel
4894,15636872,kurz,mittel,analog,vorgefallen,585,Female,32.0,8,14470587,17148256,kein Wechsel
4724,15578648,lang,gering,digital,vorgefallen,543,Male,49.0,6,5953218,10425356,kein Wechsel
2785,15771417,kurz,gering,analog,vorgefallen,640,Male,43.0,7,13241238,695843,Wechsel
1257,15647402,kurz,mittel,digital,nicht vorgefallen,628,Female,38.0,3,0,4892473,kein Wechsel
2907,15727311,kurz,mittel,digital,nicht vorgefallen,539,Female,22.0,0,10088593,3877265,kein Wechsel
2968,15756932,durchschnittlich,mittel,digital,nicht vorgefallen,696,Female,36.0,7,0,8229859,kein Wechsel
9288,15769308,lang,mittel,digital,vorgefallen,635,Female,36.0,9,8123185,19673108,kein Wechsel
8756,15784923,lang,gering,digital,nicht vorgefallen,705,Female,37.0,3,10997422,3632087,Wechsel
1674,15675896,lang,gering,digital,nicht vorgefallen,680,Female,42.0,7,10572269,9055824,Wechsel
3935,15648362,lang,mittel,digital,vorgefallen,728,Male,45.0,3,10892433,843004,Wechsel
731,15790757,kurz,mittel,analog,vorgefallen,769,Female,25.0,10,0,18792575,kein Wechsel
5300,15613734,kurz,mittel,digital,nicht vorgefallen,640,Female,33.0,6,8471913,11304879,kein Wechsel
2376,15730738,durchschnittlich,mittel,digital,nicht vorgefallen,786,Male,31.0,9,0,1821036,kein Wechsel
3160,15672821,kurz,mittel,digital,nicht vorgefallen,591,Male,28.0,5,0,4860692,kein Wechsel
5750,15583392,lang,hoch,digital,vorgefallen,747,Male,37.0,9,13577636,8547045,Wechsel
7663,15652667,kurz,mittel,digital,nicht vorgefallen,590,Male,39.0,9,0,10473052,kein Wechsel
1835,15583718,lang,gering,digital,nicht vorgefallen,696,Male,38.0,6,14231614,801849,kein Wechsel
9147,15781326,kurz,gering,analog,vorgefallen,636,Male,35.0,9,9547817,16928674,kein Wechsel
3183,15734161,kurz,mittel,digital,vorgefallen,636,Male,43.0,6,0,4312895,kein Wechsel
5962,15571193,lang,gering,digital,nicht vorgefallen,579,Male,42.0,0,14438632,224971,Wechsel
8107,15795936,kurz,mittel,digital,vorgefallen,560,Male,50.0,3,0,8453179,Wechsel
4768,15698528,durchschnittlich,gering,digital,nicht vorgefallen,599,Female,31.0,3,0,13008647,Wechsel
9676,15720924,kurz,gering,digital,nicht vorgefallen,585,Female,34.0,1,0,755036,kein Wechsel
9785,15609187,kurz,mittel,analog,vorgefallen,455,Female,27.0,5,15587909,7077497,kein Wechsel
3807,15670562,kurz,gering,digital,nicht vorgefallen,470,Male,30.0,3,10114076,5090665,kein Wechsel
300,15803976,kurz,mittel,digital,vorgefallen,694,Female,31.0,10,0,16099027,kein Wechsel
